price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
8930.0,2014.0,subaru,excellent,4 cylinders,gas,138000.0,automatic,SUV,silver,1110,2.2737815988374486,0.07585035957174928,c
5325.0,2012.0,ford,good,4 cylinders,gas,153000.0,automatic,sedan,black,106,2.2246136908395973,0.06610938602392362,c
22324.0,2008.0,ford,good,8 cylinders,gas,107244.0,automatic,truck,white,2720,2.213893277464769,-0.12667182078114864,a
4158.0,2009.0,ford,good,4 cylinders,gas,215000.0,automatic,SUV,blue,542,2.190899899545577,0.06606820182447798,c
9496.0,2011.0,ford,excellent,6 cylinders,gas,169000.0,automatic,SUV,black,937,2.2423461924464783,0.15942083918474995,b
4777.0,2007.0,ford,good,4 cylinders,gas,228500.0,automatic,sedan,black,809,2.2398354300755146,0.4202264869421267,b
12020.0,2014.0,ford,excellent,4 cylinders,gas,73861.0,automatic,SUV,white,499,2.2717929202708538,-0.04917672249873559,b
3558.0,2004.0,ford,excellent,8 cylinders,gas,170000.0,automatic,SUV,black,136,2.339564775222438,-0.014926916957494455,b
15579.0,2018.0,ford,good,4 cylinders,gas,96340.0,automatic,SUV,silver,3673,2.3816059869224437,0.11798182919992375,a
1924.0,2004.0,ford,fair,6 cylinders,gas,276114.0,automatic,pickup,red,239,2.1384744309332784,0.13955409926750742,a
9823.0,2009.0,ford,excellent,6 cylinders,gas,92000.0,automatic,sedan,silver,2953,2.224759534879651,0.22937889722878316,c
14724.0,2012.0,ford,excellent,8 cylinders,gas,,automatic,truck,white,315,2.2297172494134383,0.07272492535647379,b
6281.0,2008.0,ford,good,8 cylinders,gas,124000.0,automatic,pickup,white,540,2.2182254755273987,0.06455058914918753,c
6648.0,2005.0,ford,good,8 cylinders,gas,191440.0,automatic,SUV,white,580,2.2265379309756157,0.17439669322531395,b
14997.0,2019.0,ford,like new,4 cylinders,gas,44653.0,automatic,sedan,silver,208,2.4007388114681567,-0.06268177007374318,c
18919.0,2013.0,ford,like new,8 cylinders,gas,183000.0,automatic,truck,white,522,2.448645983603485,0.05104702780050965,c
17682.0,2015.0,subaru,excellent,4 cylinders,gas,57300.0,automatic,sedan,white,665,2.316669016531268,0.18063737845502706,b
11184.0,2013.0,ford,excellent,6 cylinders,gas,110357.0,automatic,sedan,black,512,2.3232633924291086,0.0902113614031382,a
10321.0,2010.0,ford,excellent,8 cylinders,gas,215000.0,automatic,truck,red,115,2.379650380024397,0.0237293711513967,b
4348.0,2009.0,ford,like new,4 cylinders,gas,97000.0,automatic,sedan,red,395,2.231163734666342,0.2077376076231096,c
37678.0,2019.0,ford,excellent,8 cylinders,gas,37661.0,automatic,truck,white,2178,2.454519152188624,0.006524688309408304,a
19988.0,2015.0,ford,excellent,4 cylinders,gas,90265.0,automatic,SUV,black,2270,2.4750502472217737,0.2144531152510593,b
0.0,2014.0,ford,excellent,6 cylinders,gas,130808.0,automatic,SUV,red,6497,2.267633738079026,0.07509102349063809,c
3739.0,2002.0,ford,excellent,6 cylinders,gas,169.0,automatic,SUV,silver,1765,2.064213228177,0.09053007446156866,a
9184.0,2008.0,ford,excellent,6 cylinders,gas,177400.0,automatic,pickup,black,2612,2.043847402306388,-0.013662578806122537,b
4702.0,2007.0,ford,excellent,4 cylinders,gas,138000.0,automatic,sedan,silver,724,2.218075291927319,0.0006256010492452223,b
3660.0,2003.0,ford,good,8 cylinders,gas,174000.0,automatic,SUV,blue,837,2.1307174288488118,0.10000667790106782,b
6658.0,2009.0,ford,good,6 cylinders,gas,151347.0,automatic,SUV,red,307,2.2569180168356584,0.032279941721768936,c
8056.0,1985.0,ford,good,8 cylinders,gas,142000.0,automatic,truck,red,192,1.7470331492590505,0.04946779401600137,a
4090.0,1961.0,ford,fair,6 cylinders,gas,,manual,pickup,blue,371,0.9710776599930272,0.13436145204899005,b
4785.0,1998.0,ford,good,6 cylinders,gas,109108.0,automatic,truck,red,4057,1.9828594771514167,0.021856936265324603,b
6314.0,2009.0,ford,excellent,4 cylinders,gas,128000.0,automatic,sedan,white,3755,2.2086054282771888,0.057992616279877764,a
12434.0,2015.0,ford,excellent,4 cylinders,gas,96462.0,automatic,SUV,white,507,2.4255804343218865,0.034138386554702686,b
22094.0,2012.0,ford,excellent,6 cylinders,gas,109200.0,automatic,truck,silver,157,2.3023691686555763,0.12073631700336825,b
17642.0,2013.0,ford,like new,6 cylinders,gas,102300.0,automatic,truck,black,700,2.39989313347159,-0.06654170825104712,c
26269.0,2017.0,ford,excellent,6 cylinders,gas,52541.0,automatic,SUV,white,1499,2.3925693838972677,0.09475128828260783,c
28244.0,2015.0,ford,excellent,6 cylinders,gas,100000.0,automatic,truck,black,808,2.1610987535496515,0.2764558995234045,b
28260.0,2015.0,ford,excellent,6 cylinders,gas,66835.0,automatic,pickup,blue,3061,2.362359992195826,0.041647557286429764,a
8134.0,2012.0,ford,good,6 cylinders,gas,184400.0,automatic,SUV,blue,251,2.313953262210928,0.17038195015284796,c
17392.0,2006.0,ford,good,8 cylinders,gas,90000.0,automatic,truck,white,184,2.169602104446927,0.2290054791341365,b
800.0,2015.0,subaru,good,4 cylinders,gas,39173.0,automatic,sedan,blue,757,2.3707710398329502,0.07304301400933211,b
2539.0,2004.0,ford,good,8 cylinders,gas,236000.0,automatic,SUV,silver,183,2.0090758778938294,0.019344606642416856,a
17578.0,2016.0,ford,good,6 cylinders,gas,72981.0,automatic,SUV,black,1003,2.466269849867618,0.078967141021972,b
21784.0,2012.0,ford,excellent,6 cylinders,gas,109200.0,automatic,truck,silver,77,2.3257760920948525,0.12019438663428535,a
18563.0,2014.0,ford,like new,6 cylinders,gas,80367.0,automatic,SUV,black,1020,2.3838439434391057,0.16057137738659055,c
6432.0,2007.0,ford,excellent,4 cylinders,gas,119000.0,automatic,sedan,blue,353,2.06701987592914,0.07880553738658423,a
20123.0,2017.0,ford,excellent,4 cylinders,gas,38651.0,automatic,sedan,white,3450,2.262942005459624,0.15463015975078634,a
3441.0,2004.0,ford,fair,8 cylinders,gas,192000.0,automatic,pickup,red,337,2.0658288844290698,0.0754306228620608,c
5243.0,1994.0,ford,good,8 cylinders,gas,92000.0,automatic,truck,white,188,1.8400649393758888,0.1857204231673149,a
20221.0,2014.0,ford,like new,6 cylinders,gas,101254.0,automatic,SUV,black,3659,2.3544670964379932,0.18989008266149227,c
13831.0,2015.0,ford,like new,4 cylinders,gas,90217.0,automatic,sedan,blue,231,2.334379462820366,0.0954793437656534,b
4514.0,2010.0,subaru,excellent,4 cylinders,gas,155000.0,automatic,SUV,black,772,2.25855345897186,0.0031835986915079023,c
9241.0,2012.0,ford,excellent,6 cylinders,gas,108000.0,automatic,sedan,white,2937,2.3086880352182297,0.17332400543554216,a
15496.0,2015.0,ford,good,8 cylinders,gas,,automatic,truck,white,143,2.503054764956345,0.19971073467637807,a
4799.0,2000.0,ford,excellent,6 cylinders,gas,62000.0,automatic,sedan,silver,976,1.9592937756849635,0.07481962966994746,a
27080.0,2016.0,ford,excellent,8 cylinders,gas,127291.0,automatic,truck,white,2320,2.3406461126113274,0.10186767039254624,b
8049.0,2012.0,ford,excellent,4 cylinders,gas,104019.0,automatic,sedan,red,4128,2.3973142750794425,0.03575884303773368,b
14454.0,2014.0,ford,like new,6 cylinders,gas,136675.0,automatic,truck,white,1175,2.3492704772434805,-0.036109446497935134,c
22654.0,2014.0,ford,like new,8 cylinders,gas,152377.0,automatic,truck,white,1176,2.267611257137376,0.19264724814802744,c
17637.0,2013.0,subaru,excellent,4 cylinders,gas,116914.0,manual,sedan,silver,3219,2.210396447111437,0.05912183565433246,b
4235.0,2011.0,ford,excellent,6 cylinders,gas,178000.0,automatic,sedan,silver,267,2.091685847988514,0.058645387078150965,c
37795.0,2018.0,ford,excellent,6 cylinders,gas,34000.0,automatic,truck,blue,730,2.4468402536844183,0.16547340881543549,a
6388.0,2006.0,ford,good,8 cylinders,gas,140110.0,automatic,SUV,blue,722,1.995589259538982,-0.09414438281480852,a
13069.0,2005.0,ford,good,8 cylinders,gas,97900.0,automatic,pickup,blue,222,2.079750624282424,0.06686180234006575,b
8196.0,2012.0,ford,excellent,6 cylinders,gas,111371.0,automatic,sedan,silver,250,2.4060004179283387,0.17404337568073802,b
11210.0,2010.0,ford,good,6 cylinders,gas,70608.0,automatic,SUV,silver,1104,2.2536947950402983,0.02050662471085568,a
8322.0,2008.0,ford,good,8 cylinders,gas,274000.0,automatic,truck,red,109,2.1767755978825374,0.2803696496152842,c
31588.0,2017.0,ford,excellent,8 cylinders,gas,94912.0,automatic,truck,white,1157,2.3288634483486184,0.08048053733451108,b
7234.0,1990.0,ford,good,8 cylinders,gas,177870.0,automatic,truck,white,502,1.5420637016532206,-0.010212280743254795,b
34943.0,2019.0,ford,excellent,4 cylinders,gas,28000.0,automatic,truck,blue,171,2.550260696019656,0.09196681340935163,c
7969.0,2009.0,ford,excellent,6 cylinders,gas,139028.0,automatic,SUV,silver,915,2.1710913796320246,0.1065661875141075,a
27438.0,2015.0,ford,excellent,6 cylinders,gas,62700.0,automatic,pickup,red,225,2.371951354327956,0.09061445824399993,a
500.0,2013.0,ford,excellent,4 cylinders,gas,,automatic,SUV,blue,7183,2.425145474977667,0.07972486374708669,a
8036.0,2008.0,ford,good,6 cylinders,gas,120973.0,automatic,SUV,white,1658,2.256601105658541,0.26027042360181946,a
2016.0,2003.0,ford,fair,8 cylinders,gas,161750.0,automatic,SUV,blue,257,2.1666039563918518,0.060875406080614675,c
34341.0,2017.0,ford,good,6 cylinders,gas,28595.0,automatic,pickup,black,4945,2.3327150290432948,0.14366719149440213,a
8090.0,2010.0,subaru,excellent,4 cylinders,gas,99767.0,automatic,sedan,red,194,2.1516705754492915,0.05648233859287774,b
43523.0,2016.0,ford,excellent,6 cylinders,gas,60923.0,automatic,pickup,white,20464,2.456963709421629,0.20905266064700254,c
19255.0,2017.0,ford,good,4 cylinders,gas,47600.0,automatic,SUV,white,2380,2.5183073637089244,0.13668079470009478,a
800.0,2002.0,ford,good,4 cylinders,gas,186495.0,automatic,sedan,white,336,2.0095084006375816,-0.08887311008986408,b
18590.0,2015.0,ford,excellent,6 cylinders,gas,70067.0,automatic,SUV,white,2048,2.4115335142371275,-0.1100234080132416,c
13925.0,2009.0,ford,excellent,8 cylinders,gas,150388.0,automatic,truck,white,360,2.298770632272501,-0.005650194145319823,b
18758.0,2007.0,ford,excellent,8 cylinders,gas,90000.0,automatic,pickup,red,340,2.2445701182207856,0.1411327461425863,a
3819.0,2005.0,ford,good,6 cylinders,gas,96000.0,automatic,sedan,silver,187,2.1984985417790366,0.12494639990375797,a
31974.0,2019.0,ford,like new,6 cylinders,gas,25500.0,automatic,SUV,black,653,2.3768438380722747,0.23212929691150386,c
9587.0,2008.0,ford,like new,6 cylinders,gas,129030.0,automatic,SUV,black,2496,2.1945205877683005,0.13660216766321845,a
13822.0,1996.0,ford,excellent,8 cylinders,gas,,automatic,sedan,black,548,1.983594929039892,0.11015992408723567,a
9424.0,2012.0,ford,excellent,6 cylinders,gas,185000.0,automatic,truck,white,286,2.3936469826250857,0.2329323643922588,b
43443.0,2017.0,ford,excellent,8 cylinders,gas,65267.0,automatic,pickup,white,374,2.330049977511063,0.19303388997858292,a
39462.0,2018.0,ford,good,6 cylinders,gas,7432.0,automatic,pickup,blue,5059,2.4524458190760687,0.11353177196606196,a
800.0,2014.0,ford,like new,8 cylinders,gas,,automatic,pickup,red,5215,2.1897472943945986,0.2457232864260701,b
13751.0,2013.0,ford,good,8 cylinders,gas,210640.0,automatic,truck,white,1029,2.303497418286463,-0.04068853281432777,b
14726.0,2011.0,ford,excellent,8 cylinders,gas,119750.0,automatic,truck,black,1064,2.2918336779834734,0.06323485445995904,c
6453.0,2003.0,ford,good,8 cylinders,gas,220000.0,automatic,pickup,white,343,2.3479401896438903,0.1732329785741673,c
2014.0,2005.0,ford,good,6 cylinders,gas,,automatic,truck,blue,132,2.206159895790544,-0.12425624666755845,c
5290.0,2002.0,ford,good,8 cylinders,gas,154000.0,automatic,truck,white,1726,2.107747775598804,0.06448187794709245,a
11023.0,2013.0,ford,excellent,4 cylinders,gas,70904.0,automatic,SUV,blue,369,2.3170740992760765,-0.12271226835647472,a
7853.0,2008.0,ford,excellent,8 cylinders,gas,102000.0,automatic,truck,white,283,2.234328152894769,0.00755073747568609,b
23740.0,2013.0,ford,excellent,6 cylinders,gas,124000.0,automatic,pickup,black,558,2.386493708489024,0.0550901060279416,c
24621.0,2013.0,ford,excellent,6 cylinders,gas,117109.0,automatic,truck,red,1396,2.3581238349278912,-0.015144027546673294,c
8282.0,2013.0,ford,like new,4 cylinders,gas,170000.0,automatic,SUV,white,753,2.353532553064241,-0.014907422390697006,a
3164.0,2001.0,ford,excellent,4 cylinders,gas,130000.0,automatic,sedan,silver,566,1.9609137000510457,-0.011345123187195341,c
4233.0,2004.0,ford,good,8 cylinders,gas,186000.0,automatic,SUV,red,88,1.959693710577564,-0.015483540175800491,c
22481.0,2015.0,ford,excellent,8 cylinders,gas,120119.0,automatic,SUV,red,559,2.192146797055865,0.0756361419872904,c
10026.0,1971.0,ford,good,8 cylinders,gas,,automatic,pickup,blue,84,1.2976824331582908,0.1907430103678788,a
7936.0,2015.0,ford,excellent,4 cylinders,gas,120711.0,automatic,sedan,silver,711,2.2382836887381274,-0.06635101374992491,c
35320.0,2018.0,ford,good,6 cylinders,gas,20742.0,automatic,pickup,blue,4956,2.557462191753767,0.15106663399347298,b
3164.0,2017.0,ford,like new,6 cylinders,gas,72000.0,manual,sedan,white,206,2.3872213569082565,0.1821564529130733,b
2068.0,2006.0,ford,excellent,6 cylinders,gas,185000.0,automatic,truck,black,1119,2.2538889475947337,0.04505927803814792,a
23574.0,2013.0,ford,excellent,8 cylinders,gas,,automatic,SUV,white,255,2.3824686931993933,0.15375929532887353,a
5504.0,2007.0,ford,excellent,4 cylinders,gas,78203.0,automatic,SUV,black,1854,2.0328274184227464,0.0016872868268050373,c
15541.0,2016.0,ford,excellent,4 cylinders,gas,39100.0,automatic,sedan,red,1155,2.3958794547203452,0.04305330010052359,c
3041.0,2010.0,ford,excellent,6 cylinders,gas,198222.0,automatic,sedan,white,389,2.318921288062369,0.08589555499076251,c
3875.0,2002.0,ford,like new,6 cylinders,gas,,automatic,sedan,silver,211,2.112718480897392,0.1072677806478583,c
15572.0,2015.0,ford,good,6 cylinders,gas,128397.0,automatic,SUV,white,551,2.455988000625228,0.05522783614863644,b
8588.0,1997.0,ford,good,8 cylinders,gas,162000.0,manual,truck,red,273,2.040554533506622,0.03695754443102282,a
8249.0,2013.0,subaru,excellent,4 cylinders,gas,93000.0,automatic,sedan,silver,529,2.349331777611919,0.09988120315317996,c
3700.0,2001.0,ford,excellent,6 cylinders,gas,212000.0,automatic,truck,white,310,2.1556518720189968,0.08827372178550615,c
3143.0,2003.0,ford,good,6 cylinders,gas,240000.0,automatic,SUV,white,121,2.137142789875053,0.1744529835635515,a
33235.0,2015.0,ford,good,6 cylinders,gas,105329.0,automatic,pickup,red,3559,2.3967858399386706,0.20152737022705364,b
12201.0,2016.0,ford,good,4 cylinders,gas,84961.0,automatic,SUV,white,1202,2.3683849124378638,0.017163930978276773,c
33073.0,2015.0,ford,good,6 cylinders,gas,123000.0,automatic,truck,black,2113,2.2394732511065296,0.008678636113521168,b
19409.0,2015.0,ford,good,8 cylinders,gas,150589.0,automatic,truck,white,2341,2.2874014188557936,-0.002172377406602949,a
42271.0,2020.0,ford,excellent,8 cylinders,gas,18940.0,automatic,truck,black,4617,2.4010686794877656,-0.059597243190454875,c
800.0,2016.0,ford,good,6 cylinders,gas,57513.0,automatic,truck,white,3467,2.444844516872233,-0.0069009516996016715,b
23668.0,2013.0,ford,like new,6 cylinders,gas,102300.0,automatic,truck,black,700,2.30890331896549,0.20993261374644806,b
2118.0,2009.0,ford,fair,6 cylinders,gas,,automatic,SUV,white,107,2.1484050201575355,0.09835745929767338,b
4663.0,2010.0,ford,good,4 cylinders,gas,203685.0,automatic,sedan,silver,540,2.2812396735763243,0.10379181730016833,b
17874.0,2016.0,subaru,excellent,4 cylinders,gas,47000.0,automatic,SUV,red,3837,2.400867014414372,0.05393478799722326,b
800.0,2017.0,ford,excellent,6 cylinders,gas,90876.0,automatic,truck,black,2641,2.2556929418439187,0.23619959920536324,b
48568.0,2018.0,ford,like new,8 cylinders,gas,24564.0,automatic,truck,white,1535,2.417638830836667,0.1310387373502051,a
8203.0,2010.0,ford,good,6 cylinders,gas,82000.0,automatic,sedan,silver,160,2.3316595456620517,0.2325165769357591,a
7025.0,2010.0,ford,good,6 cylinders,gas,184300.0,automatic,SUV,blue,403,2.3364478094229657,0.04627147053315215,b
4471.0,1998.0,ford,excellent,8 cylinders,gas,213000.0,automatic,truck,white,97,2.0863332585611967,-0.04647737512982264,b
32152.0,2017.0,ford,good,6 cylinders,gas,28595.0,automatic,pickup,black,4945,2.5256274402739707,0.08656842502163667,c
6843.0,1986.0,ford,good,8 cylinders,gas,45000.0,automatic,pickup,white,210,1.5456935012975968,0.15324312546468394,a
5774.0,2007.0,ford,good,6 cylinders,gas,83000.0,automatic,sedan,silver,3066,2.127025375173992,0.17321660713515152,a
4696.0,1999.0,ford,good,8 cylinders,gas,186654.0,automatic,pickup,black,53,2.006908726407716,0.1988178099071779,a
2842.0,2003.0,ford,good,8 cylinders,gas,140470.0,automatic,SUV,black,92,2.1195826910342834,0.2356010614383552,c
14393.0,2014.0,ford,excellent,4 cylinders,gas,38000.0,automatic,SUV,red,290,2.4348344975190783,0.11575343996057665,c
3344.0,2009.0,ford,excellent,6 cylinders,gas,130000.0,automatic,sedan,black,247,2.4711855290038054,0.05349224464209576,a
6533.0,2007.0,ford,excellent,6 cylinders,gas,112010.0,automatic,pickup,silver,150,2.237967848558342,0.09799404115845503,a
21774.0,2018.0,ford,excellent,6 cylinders,gas,37294.0,automatic,pickup,white,617,2.4265071873346065,-0.030774616790819137,a
34408.0,2013.0,ford,excellent,8 cylinders,gas,111942.0,automatic,truck,white,409,2.3387633744199468,0.24475716999693756,b
9436.0,2010.0,ford,excellent,8 cylinders,gas,158153.0,automatic,SUV,black,1402,2.033822136557193,0.1101233498855693,c
0.0,2018.0,ford,like new,8 cylinders,gas,43000.0,automatic,pickup,white,145,2.2884293941018536,0.14204917432385647,c
9264.0,1997.0,ford,good,8 cylinders,gas,170000.0,manual,pickup,red,67,1.949672662963605,0.16850851080785456,a
7041.0,2012.0,ford,excellent,6 cylinders,gas,185000.0,automatic,truck,white,286,2.3523652535322115,0.006625208209290259,c
26369.0,2013.0,ford,excellent,6 cylinders,gas,122916.0,automatic,pickup,black,675,2.1473926294766184,0.15654818819738575,c
7530.0,2003.0,subaru,excellent,4 cylinders,gas,174639.0,automatic,truck,blue,498,1.861293062741588,0.2559662089654283,c
17658.0,2015.0,ford,excellent,6 cylinders,gas,88000.0,automatic,SUV,white,3290,2.3896929273578045,0.012266993808977292,a
17710.0,2007.0,ford,good,8 cylinders,gas,93234.0,automatic,truck,white,2486,2.0901365789260904,0.1484886131088476,a
4801.0,2013.0,ford,excellent,4 cylinders,gas,110090.0,automatic,sedan,black,3308,2.1297212205704423,0.16287802736092338,a
11066.0,1994.0,ford,good,8 cylinders,gas,211000.0,automatic,pickup,blue,338,1.8298085507568291,0.2994455464559469,b
29282.0,2018.0,ford,excellent,6 cylinders,gas,20015.0,automatic,SUV,red,4421,2.3682645876051143,0.22768371467512505,b
24901.0,2014.0,ford,excellent,8 cylinders,gas,108139.0,automatic,pickup,black,342,2.139492942726824,0.2456483032864729,c
12805.0,2017.0,ford,like new,4 cylinders,gas,119638.0,automatic,SUV,black,750,2.5374745034082724,0.09188870946154616,b
7234.0,1941.0,ford,good,8 cylinders,gas,64975.0,manual,sedan,blue,419,0.4648765173781869,0.2056674527838422,c
4948.0,2011.0,ford,fair,4 cylinders,gas,145000.0,automatic,truck,blue,387,2.5335666792692013,0.09959448253816056,c
12314.0,2008.0,ford,good,8 cylinders,gas,76000.0,automatic,truck,white,180,2.119255564229736,0.08386819296649578,a
12801.0,2010.0,ford,good,8 cylinders,gas,,automatic,pickup,red,1496,2.2055242553254044,0.2551584171902499,a
17598.0,2011.0,ford,excellent,6 cylinders,gas,70000.0,automatic,pickup,black,156,2.171972173815891,0.08375811598634413,b
110506.0,2012.0,subaru,good,4 cylinders,gas,98000.0,automatic,sedan,silver,727,2.2448700943797357,0.1632250411666215,c
9086.0,2007.0,ford,excellent,8 cylinders,gas,198000.0,automatic,SUV,white,215,2.0551573835403723,0.11221414157854834,b
15625.0,2013.0,ford,excellent,6 cylinders,gas,100503.0,automatic,SUV,black,1321,2.4153597476008253,0.04187727178820064,c
